SalePrice,Neighborhood,YearBuilt,Garage,Fireplace,Condition,HouseStyle,BuildingType,HalfBath,FullBath,Bedrooms,HouseArea,LotArea,GarageCars,MasVnrArea,Exterior1st,YearRemodAdd
146000,NPkVill,1978,1.0,1.0,Above Average,Two story,Townhouse,1,2,3,2751,2280,2,0.0,Plywood,1978
224000,Crawfor,1954,1.0,1.0,Above Average,One story,Single-family,0,1,3,3860,14778,2,72.0,HdBoard,2006
129000,Sawyer,1968,1.0,0.0,Average,One story,Single-family,0,1,3,2238,8724,2,0.0,VinylSd,1968
108959,Sawyer,1969,1.0,1.0,Below Average,Split Foyer,Duplex,2,0,0,2856,12900,2,0.0,Plywood,1969
194000,Veenker,1978,1.0,0.0,Average,Split Level,Single-family,1,1,2,3380,16157,2,0.0,Plywood,1978
233170,NridgHt,2009,1.0,0.0,Good,One story,Single-family,0,2,3,3648,9541,2,268.0,VinylSd,2009
245350,CollgCr,2008,1.0,1.0,Very Good,One story,Single-family,0,2,3,4164,10475,3,72.0,VinylSd,2008
173000,Gilbert,2000,1.0,1.0,Above Average,Two story,Single-family,1,2,3,3102,10852,2,0.0,VinylSd,2000
235000,Edwards,1935,1.0,1.0,Above Average,Two story,Single-family,0,2,4,3775,13728,2,0.0,Stucco,1986
625000,NoRidge,1995,1.0,1.0,Very Excellent,Two story,Single-family,1,3,4,6364,35760,3,1378.0,HdBoard,1996
171000,Mitchel,1977,1.0,1.0,Above Average,Split Level,Single-family,0,1,3,2572,9880,1,0.0,Plywood,1977
163000,NAmes,1958,1.0,0.0,Above Average,One story,Single-family,0,1,3,2955,9120,2,0.0,MetalSd,1958
171900,Somerst,2006,0.0,1.0,Good,Two story,Townhouse,1,2,2,2500,4017,2,0.0,MetalSd,2007
200500,ClearCr,1946,1.0,1.0,Average,One and a half story,Single-family,0,3,3,4205,18030,0,0.0,MetalSd,1994
239000,Crawfor,1932,1.0,1.0,Above Average,Two story,Single-family,1,2,4,3657,16560,2,0.0,Wd Sdng,1950
285000,NoRidge,1992,1.0,0.0,Very Good,One and a half story,Single-family,1,2,4,5096,10678,2,337.0,HdBoard,2000
119500,Mitchel,1984,1.0,0.0,Average,One story,Single-family,0,1,3,2063,6951,1,0.0,HdBoard,1985
115000,OldTown,1926,1.0,1.0,Above Average,One and a half story,Single-family,0,1,3,2252,3950,1,0.0,MetalSd,2004
154900,Crawfor,1921,0.0,1.0,Average,One and a half story,Single-family,1,1,3,2260,7681,1,0.0,Wd Sdng,1950
93000,Edwards,1954,1.0,0.0,Average,One story,Single-family,0,1,3,1124,8335,0,0.0,Wd Sdng,1954
250000,Timber,1990,1.0,1.0,Good,Two story,Single-family,1,2,4,4423,11170,2,0.0,MetalSd,1991
392500,Crawfor,2008,1.0,1.0,Very Good,One story,Townhouse,0,2,2,3734,5587,2,186.0,CemntBd,2008
745000,NoRidge,1996,1.0,1.0,Very Excellent,Two story,Single-family,1,3,4,7685,15623,3,0.0,Wd Sdng,1996
120000,OldTown,1920,1.0,1.0,Average,One story,Single-family,0,1,2,2970,10800,2,0.0,Stucco,1950
186700,Timber,1963,1.0,0.0,Average,One story,Single-family,1,1,3,4139,35133,3,226.0,MetalSd,1963
104900,Edwards,1924,1.0,0.0,Average,One and a half story,Single-family,0,1,4,2397,9738,1,0.0,AsbShng,1950
95000,OldTown,1900,1.0,1.0,Fair,Two story,Two-family,0,2,3,3097,10615,2,0.0,HdBoard,1970
262000,NoRidge,1994,1.0,0.0,Very Good,One story,Single-family,0,2,2,4005,12461,3,0.0,ImStucc,1995
195000,CollgCr,2002,1.0,1.0,Good,Two story,Single-family,1,2,3,2984,8935,2,95.0,VinylSd,2002
189000,Gilbert,1999,1.0,1.0,Good,Two story,Single-family,1,2,3,3240,7500,2,0.0,VinylSd,1999
168000,Mitchel,1961,1.0,0.0,Below Average,One story,Two-family,0,1,3,4227,32463,4,149.0,MetalSd,1975
174000,Somerst,1999,1.0,0.0,Very Good,Two story,Townhouse,1,2,2,2709,2645,2,456.0,MetalSd,2000
125000,OldTown,1925,1.0,0.0,Average,One and a half story,Single-family,0,1,3,2424,9600,1,0.0,VinylSd,1994
165000,Mitchel,1999,1.0,0.0,Above Average,One story,Townhouse,0,2,2,2850,4500,2,425.0,VinylSd,1999
158000,Sawyer,1969,1.0,0.0,Above Average,Two story,Single-family,1,1,4,2314,9364,1,143.0,HdBoard,1969
176000,Gilbert,2005,1.0,1.0,Above Average,Two story,Single-family,1,2,3,2584,8029,2,0.0,VinylSd,2005
219210,Gilbert,2006,1.0,1.0,Good,Two story,Single-family,1,2,4,3402,14054,3,0.0,VinylSd,2006
144000,OldTown,1916,1.0,0.0,Good,Two and a half story,Single-family,0,1,3,2730,8850,1,0.0,MetalSd,1950
178000,CollgCr,2001,1.0,1.0,Good,One story,Single-family,0,2,3,2997,9100,2,0.0,VinylSd,2001
148000,Sawyer,1963,1.0,0.0,Below Average,One story,Single-family,1,1,3,2892,11235,2,51.0,HdBoard,1979
116050,NAmes,1970,1.0,0.0,Below Average,One story,Single-family,0,1,3,2008,9353,1,0.0,MetalSd,1970
197900,CollgCr,1998,1.0,1.0,Good,Two story,Single-family,1,2,3,3191,10400,2,0.0,VinylSd,1998
117000,BrkSide,1925,1.0,1.0,Average,One and a half story,Single-family,0,1,3,2448,6000,1,0.0,Wd Sdng,1997
213000,CollgCr,2000,1.0,0.0,Good,One story,Single-family,0,2,3,3711,9750,2,171.0,VinylSd,2001
153500,NWAmes,1975,1.0,1.0,Average,One story,Single-family,1,1,3,2625,10140,2,0.0,HdBoard,1975
271900,SawyerW,1990,1.0,0.0,Good,One story,Single-family,0,2,3,5055,14684,3,234.0,HdBoard,1991
107000,SawyerW,1966,1.0,0.0,Below Average,One story,Single-family,0,1,2,2496,8900,1,0.0,HdBoard,1966
200000,CollgCr,2003,1.0,0.0,Above Average,One story,Single-family,0,2,3,3926,9135,2,120.0,VinylSd,2003
140000,NAmes,1962,1.0,1.0,Average,One story,Single-family,0,1,3,2720,7763,2,0.0,MetalSd,1980
290000,Somerst,2006,1.0,1.0,Very Good,One story,Single-family,0,2,3,3820,10182,2,420.0,VinylSd,2006
189000,SawyerW,1992,1.0,0.0,Above Average,Two story,Single-family,1,2,3,3362,11218,2,0.0,Wd Sdng,1992
164000,Gilbert,1988,1.0,0.0,Very Good,One and a half story,Single-family,0,2,4,2803,12134,2,0.0,Wd Sdng,2005
113000,Edwards,1941,1.0,0.0,Below Average,One story,Single-family,0,1,2,1578,9340,1,0.0,MetalSd,1950
145000,Sawyer,1965,1.0,0.0,Below Average,Split Level,Single-family,0,0,0,1972,10246,1,0.0,VinylSd,2001
134500,NAmes,1962,1.0,0.0,Average,Split Foyer,Single-family,0,1,3,2224,10205,1,0.0,MetalSd,1962
125000,Sawyer,1966,1.0,0.0,Average,One story,Single-family,0,1,3,2172,7094,1,0.0,VinylSd,1966
112000,Sawyer,1978,1.0,0.0,Above Average,One and a half story,Duplex,0,2,4,2441,8930,2,0.0,VinylSd,1978
229456,Somerst,2009,0.0,0.0,Very Good,One story,Single-family,0,2,3,3166,8640,2,72.0,CemntBd,2009
80500,BrkSide,1947,0.0,0.0,Below Average,One and a half story,Single-family,0,1,2,912,6240,0,0.0,AsbShng,1950
91500,BrDale,1971,1.0,0.0,Above Average,Two story,Townhouse,1,1,3,1890,1680,0,236.0,CemntBd,1971
115000,NAmes,1964,1.0,1.0,Average,One story,Single-family,0,1,2,2112,7800,1,0.0,Wd Sdng,1964
134000,Sawyer,1968,1.0,1.0,Average,One story,Single-family,0,1,3,2485,8250,1,0.0,HdBoard,1968
143000,NAmes,1949,1.0,0.0,Above Average,One and a half story,Single-family,0,2,3,3201,10496,1,320.0,Wd Sdng,1950
137900,NAmes,1951,1.0,1.0,Average,One story,Single-family,0,2,4,4800,10680,2,44.0,Wd Sdng,1951
184000,Gilbert,2004,1.0,0.0,Good,Two story,Single-family,1,2,3,2666,15384,2,0.0,VinylSd,2005
145000,NAmes,1958,1.0,1.0,Above Average,Split Level,Single-family,0,1,3,1990,10482,1,63.0,VinylSd,1958
214000,Somerst,2007,1.0,0.0,Above Average,Two story,Single-family,1,2,4,3495,14598,3,74.0,VinylSd,2007
147000,NAmes,1965,1.0,1.0,Average,One story,Single-family,0,1,2,2400,8872,2,300.0,VinylSd,2008
367294,NridgHt,2008,1.0,0.0,Excellent,One story,Townhouse,1,1,1,4456,8769,3,766.0,MetalSd,2008
127000,NAmes,1960,1.0,1.0,Average,Split Level,Single-family,0,2,4,2986,7910,1,0.0,BrkFace,1960
190000,Sawyer,1977,1.0,0.0,Average,One and a half story,Duplex,2,2,4,4581,18890,2,1.0,Plywood,1977
132500,NAmes,1962,1.0,0.0,Average,Split Level,Duplex,0,1,3,2836,7728,2,120.0,Wd Sdng,1962
101800,NAmes,1962,1.0,0.0,Below Average,One story,Duplex,0,2,2,1686,9842,2,0.0,HdBoard,1962
142000,NAmes,1959,0.0,0.0,Average,One story,Single-family,0,1,3,2907,12160,2,180.0,Plywood,1959
130000,SWISU,1911,1.0,0.0,Average,Two story,Single-family,1,1,4,2904,8525,0,0.0,MetalSd,1950
138887,Crawfor,1914,1.0,0.0,Average,Two story,Single-family,1,1,4,2711,13132,1,0.0,Wd Sdng,1950
175500,NridgHt,2003,1.0,1.0,Good,Two story,Townhouse,1,2,2,2864,2628,2,106.0,VinylSd,2003
195000,CollgCr,2004,1.0,0.0,Good,Two story,Single-family,1,2,4,3229,12393,2,0.0,VinylSd,2005
142500,SawyerW,2005,1.0,1.0,Above Average,One story,Single-family,1,1,3,2766,13072,2,0.0,VinylSd,2005
265900,Timber,2006,1.0,0.0,Very Good,One story,Single-family,0,2,2,3432,9037,2,32.0,VinylSd,2006
224900,CollgCr,2003,1.0,0.0,Good,Two story,Single-family,1,2,3,3195,8158,2,252.0,VinylSd,2003
248328,Somerst,2007,1.0,1.0,Good,One story,Single-family,0,2,3,4332,9849,3,0.0,VinylSd,2007
170000,NWAmes,1974,1.0,1.0,Good,Split Foyer,Single-family,0,2,3,2754,10625,2,81.0,Plywood,1974
465000,NridgHt,2006,1.0,1.0,Very Excellent,One story,Single-family,1,2,2,5002,13891,3,0.0,VinylSd,2006
230000,Crawfor,1929,1.0,1.0,Very Good,Two story,Single-family,0,1,3,2709,11435,2,0.0,BrkFace,1950
178000,NWAmes,1984,1.0,0.0,Above Average,Split Level,Single-family,1,3,3,2930,12090,2,74.0,VinylSd,2003
186500,Somerst,2005,1.0,0.0,Good,Two story,Single-family,1,2,3,2924,8125,2,0.0,VinylSd,2006
169900,Mitchel,1976,1.0,1.0,Above Average,Split Level,Single-family,0,1,3,2934,12328,3,335.0,HdBoard,1976
129500,OldTown,1917,1.0,0.0,Above Average,Two and a half story,Single-family,1,1,3,3189,9600,2,0.0,AsbShng,1950
119000,NAmes,1950,1.0,1.0,Average,One story,Single-family,0,1,3,2140,7200,1,0.0,MetalSd,1950
244000,NAmes,1968,1.0,1.0,Good,One story,Single-family,1,2,3,4742,11160,2,0.0,BrkFace,1968
171750,NridgHt,2003,1.0,0.0,Good,One story,Townhouse,0,2,2,3288,3136,2,163.0,VinylSd,2003
130000,Mitchel,1968,1.0,1.0,Average,One story,Single-family,0,1,3,2026,9858,1,0.0,HdBoard,1968
294000,Veenker,1974,1.0,1.0,Good,Two story,Single-family,1,2,3,3877,17542,2,0.0,Wd Sdng,2003
165400,Edwards,2003,1.0,1.0,Good,Two story,Single-family,1,2,3,2799,6931,2,92.0,VinylSd,2004
127500,BrkSide,1931,1.0,1.0,Above Average,One and a half story,Single-family,0,1,3,2811,6240,1,0.0,Wd Sdng,1950
301500,NoRidge,1994,0.0,0.0,Very Good,One story,Single-family,0,2,2,4664,14303,2,554.0,HdBoard,1994
99900,Edwards,1922,1.0,0.0,Average,One story,Single-family,0,1,2,1728,4060,0,0.0,Wd Sdng,1950
190000,Gilbert,2005,1.0,0.0,Good,Split Level,Single-family,0,2,2,2422,9587,2,182.0,VinylSd,2005
151000,NAmes,1969,1.0,1.0,Above Average,One story,Single-family,1,1,3,2568,9750,2,0.0,HdBoard,1969
181000,Gilbert,1999,1.0,0.0,Above Average,Two story,Single-family,1,2,3,3018,24682,2,0.0,VinylSd,1999
128900,NAmes,1956,1.0,1.0,Average,One story,Single-family,0,1,2,2438,9600,1,0.0,MetalSd,1956
161500,ClearCr,1957,1.0,1.0,Below Average,One and a half story,Single-family,0,1,5,3196,11250,1,0.0,Wd Sdng,1989
180500,BrkSide,1919,1.0,0.0,Above Average,Two story,Single-family,0,1,3,3108,13515,2,0.0,Wd Sdng,1950
181000,NAmes,1998,1.0,0.0,Above Average,One story,Townhouse,0,2,2,3253,4060,2,0.0,MetalSd,1999
183900,Somerst,1999,1.0,1.0,Good,Two story,Townhouse,1,2,3,2649,3735,2,218.0,MetalSd,1999
122000,OldTown,1910,1.0,1.0,Good,Two and a half story,Two-family,1,1,4,3122,10120,1,0.0,Wd Sdng,1950
378500,Timber,2008,1.0,1.0,Excellent,One story,Single-family,0,2,3,4766,13214,3,0.0,Stucco,2009
381000,Crawfor,1935,1.0,0.0,Very Good,One and a half story,Single-family,1,3,4,5189,14100,3,632.0,Stucco,1997
144000,NAmes,1958,1.0,1.0,Average,One and a half story,Single-family,1,1,3,2713,11344,1,180.0,MetalSd,1958
260000,ClearCr,1979,1.0,1.0,Good,One story,Single-family,1,0,0,3442,23595,2,0.0,Plywood,1979
185750,NWAmes,1968,1.0,0.0,Above Average,One story,Single-family,0,2,3,3440,9156,2,0.0,BrkFace,1968
137000,Sawyer,1965,1.0,1.0,Average,One story,Single-family,0,1,3,2158,13526,1,114.0,HdBoard,1965
177000,Edwards,1959,1.0,1.0,Above Average,Split Level,Single-family,0,1,2,2688,11512,1,84.0,Plywood,2006
139000,Crawfor,1910,1.0,0.0,Average,One and a half story,Single-family,0,2,3,2463,5362,2,0.0,Wd Sdng,2003
137000,NAmes,1948,1.0,1.0,Average,Two story,Duplex,0,2,4,3248,11345,2,567.0,AsbShng,1950
162000,NWAmes,1972,1.0,1.0,Above Average,Two story,Single-family,1,1,3,2615,12936,2,0.0,HdBoard,1972
197900,NWAmes,1967,1.0,1.0,Above Average,Split Level,Single-family,1,1,3,3884,17871,2,359.0,HdBoard,1976
237000,CollgCr,2002,1.0,0.0,Very Good,Two story,Single-family,1,2,3,3736,9473,2,0.0,VinylSd,2002
68400,IDOTRR,1920,1.0,0.0,Below Average,One and a half story,Single-family,0,1,2,2354,7500,2,0.0,MetalSd,1950
227000,CollgCr,2002,1.0,1.0,Good,One story,Single-family,0,2,3,3690,9808,2,110.0,VinylSd,2002
180000,Timber,1990,1.0,0.0,Good,One story,Single-family,0,2,2,3132,8049,2,54.0,HdBoard,1990
150500,CollgCr,1977,0.0,0.0,Average,One story,Single-family,0,2,3,2564,8800,2,0.0,HdBoard,2008
139000,Mitchel,1971,1.0,1.0,Above Average,Two story,Duplex,2,2,4,2736,9400,0,0.0,MetalSd,1971
169000,SWISU,1919,1.0,1.0,Above Average,One and a half story,Single-family,0,2,4,3587,9638,1,0.0,Wd Sdng,1990
132500,BrkSide,1939,1.0,1.0,Above Average,One and a half story,Single-family,0,1,4,2472,6000,1,0.0,MetalSd,1950
143000,NWAmes,1963,1.0,0.0,Above Average,One story,Single-family,1,1,3,3184,9790,2,451.0,HdBoard,1963
190000,ClearCr,1964,1.0,1.0,Average,One story,Single-family,0,2,4,3596,36500,2,621.0,Wd Sdng,1964
278000,StoneBr,2000,1.0,1.0,Very Good,One story,Townhouse,0,2,2,3659,5664,2,0.0,CemntBd,2000
281000,NridgHt,2006,1.0,1.0,Very Good,Two story,Single-family,1,2,3,3808,11065,3,788.0,VinylSd,2006
180500,NAmes,1964,1.0,0.0,Average,Split Level,Single-family,0,1,3,2788,14112,2,86.0,Wd Sdng,1964
119500,BrDale,1972,1.0,0.0,Average,Two story,Townhouse,1,2,3,2196,1680,1,268.0,CemntBd,1972
107500,OldTown,1892,1.0,1.0,Average,Two story,Single-family,0,2,4,3798,6600,1,0.0,Wd Sdng,1965
162900,NWAmes,1976,1.0,0.0,Good,Two story,Single-family,1,2,4,3024,10140,2,0.0,HdBoard,1976
115000,Edwards,1955,1.0,0.0,Average,One story,Single-family,0,1,2,2300,8172,2,0.0,WdShing,1990
138500,NAmes,1968,1.0,0.0,Average,One story,Single-family,1,1,3,2392,8400,1,168.0,HdBoard,1968
155000,NAmes,1963,1.0,0.0,Average,One story,Single-family,0,2,3,2773,8700,2,148.0,MetalSd,1963
140000,Edwards,2005,1.0,1.0,Above Average,Split Foyer,Townhouse,0,2,2,2144,3675,2,82.0,VinylSd,2006
160000,Edwards,2008,1.0,0.0,Very Excellent,Two story,Single-family,1,2,3,13170,63887,2,796.0,Stucco,2008
154000,NAmes,1959,1.0,1.0,Average,One story,Single-family,1,1,3,2797,7500,1,0.0,BrkFace,1994
225000,Gilbert,1999,1.0,1.0,Good,Two story,Single-family,1,2,3,3451,10762,2,344.0,VinylSd,1999
177500,Crawfor,1942,1.0,1.0,Above Average,Two story,Single-family,0,1,3,2478,7500,1,0.0,Wd Sdng,1950
290000,NoRidge,1994,1.0,0.0,Very Good,Two story,Single-family,1,2,4,4535,10120,3,391.0,VinylSd,1994
232000,Somerst,2005,1.0,0.0,Good,One story,Single-family,0,2,3,4066,8688,3,228.0,VinylSd,2005
130000,Edwards,2004,1.0,1.0,Good,Two story,Townhouse,0,2,3,3064,3363,2,117.0,VinylSd,2004
325000,NridgHt,2006,1.0,1.0,Excellent,One story,Single-family,0,2,2,4144,13173,2,300.0,VinylSd,2007
202500,NridgHt,2005,1.0,0.0,Good,One story,Townhouse,0,2,2,3210,6955,2,94.0,VinylSd,2006
138000,CollgCr,1994,1.0,0.0,Average,One story,Single-family,0,1,3,2460,8072,2,0.0,VinylSd,1995
147000,OldTown,1948,1.0,0.0,Average,One story,Single-family,0,1,2,2574,12000,2,0.0,MetalSd,2005
179200,SawyerW,1991,1.0,1.0,Above Average,One story,Single-family,0,2,3,3068,7153,2,88.0,HdBoard,1991
335000,Crawfor,1959,1.0,0.0,Good,One story,Single-family,0,2,3,4371,17500,2,0.0,BrkFace,2002
203000,CollgCr,2005,1.0,1.0,Good,One story,Single-family,0,2,3,3056,8814,2,80.0,VinylSd,2007
302000,NoRidge,1990,1.0,1.0,Very Good,Two story,Single-family,1,2,4,5013,9572,2,336.0,Wd Sdng,1990
333168,NoRidge,1999,1.0,1.0,Excellent,Two story,Single-family,1,2,4,4771,14774,3,165.0,VinylSd,1999
119000,Edwards,1954,1.0,1.0,Below Average,One story,Single-family,0,1,3,2176,8190,1,0.0,Wd Sdng,1954
206900,NAmes,1969,1.0,1.0,Above Average,Two story,Single-family,1,2,4,3640,11075,2,0.0,HdBoard,1969
295493,CollgCr,2008,1.0,1.0,Very Good,One story,Single-family,0,2,3,4112,10226,3,270.0,VinylSd,2008
208900,Somerst,2006,1.0,1.0,Good,One story,Townhouse,0,2,2,3170,4230,2,0.0,VinylSd,2007
275000,CollgCr,2001,1.0,0.0,Very Good,One story,Single-family,0,2,3,4288,14781,3,178.0,VinylSd,2002
111000,Edwards,1954,1.0,1.0,Below Average,One story,Single-family,0,1,3,2060,10215,1,132.0,Wd Sdng,1954
156500,NAmes,1957,1.0,0.0,Above Average,One story,Single-family,1,1,3,3398,8400,2,0.0,BrkFace,1957
72500,BrkSide,1949,1.0,1.0,Fair,One story,Single-family,0,1,2,1007,6627,1,0.0,VinylSd,1950
190000,NoRidge,1992,0.0,0.0,Good,Two story,Single-family,1,2,3,3237,10186,2,0.0,HdBoard,1992
82500,BrkSide,1940,1.0,1.0,Below Average,One story,Single-family,0,1,2,1128,5330,0,0.0,VinylSd,1950
147000,Somerst,2006,0.0,0.0,Very Good,One story,Single-family,0,2,2,4485,9986,3,428.0,VinylSd,2007
55000,IDOTRR,1922,0.0,0.0,Below Average,One story,Single-family,0,1,2,1592,3636,0,0.0,AsbShng,1950
79000,Edwards,1931,1.0,1.0,Fair,One story,Single-family,0,1,3,1318,4270,0,0.0,MetalSd,2006
130500,Mitchel,1982,1.0,1.0,Average,One story,Single-family,0,1,3,1896,6600,1,0.0,VinylSd,2008
256000,OldTown,1920,1.0,1.0,Above Average,One and a half story,Single-family,0,2,5,4822,10440,2,0.0,BrkFace,1950
176500,Gilbert,1998,1.0,1.0,Good,Two story,Single-family,1,2,3,3029,9084,2,0.0,VinylSd,1998
227000,Somerst,2006,1.0,0.0,Very Good,One story,Single-family,0,2,3,4001,10000,3,410.0,VinylSd,2006
132500,CollgCr,1976,1.0,1.0,Average,Split Level,Single-family,0,1,3,2441,10780,2,0.0,MetalSd,1976
100000,Edwards,1938,1.0,0.0,Below Average,One story,Single-family,0,1,2,1920,8877,1,0.0,MetalSd,1958
125500,IDOTRR,1938,1.0,0.0,Average,One and a half story,Single-family,1,1,2,2460,7200,1,0.0,Wd Sdng,1995
125000,BrDale,1970,1.0,1.0,Average,Two story,Townhouse,1,1,3,2570,2368,2,312.0,HdBoard,1970
167900,NWAmes,1977,1.0,0.0,Above Average,One story,Single-family,0,2,2,3314,9650,2,360.0,Plywood,1977
135000,NWAmes,1973,0.0,0.0,Average,One story,Duplex,0,2,4,3818,9246,2,564.0,Plywood,1973
52500,OldTown,1941,1.0,0.0,Below Average,One story,Single-family,0,1,2,1386,4118,0,0.0,Wd Sdng,1950
200000,CollgCr,2002,1.0,0.0,Good,Two story,Single-family,1,2,3,3269,13450,2,0.0,VinylSd,2002
128500,CollgCr,1972,1.0,0.0,Average,One story,Single-family,0,1,3,2016,9560,1,0.0,MetalSd,1972
123000,NAmes,1971,1.0,0.0,Below Average,One story,Single-family,0,1,3,2210,8294,4,0.0,MetalSd,1971
155000,SawyerW,2003,1.0,1.0,Above Average,One story,Single-family,0,1,3,2804,13695,2,0.0,VinylSd,2004
228500,CollgCr,2002,1.0,1.0,Very Good,Two story,Single-family,1,2,3,4100,9375,2,149.0,VinylSd,2002
177000,Crawfor,1928,1.0,1.0,Above Average,One and a half story,Single-family,1,1,3,3151,7558,2,0.0,BrkFace,1950
155835,CollgCr,2006,1.0,0.0,Good,Two story,Single-family,1,2,3,2624,11103,2,0.0,VinylSd,2006
108500,OldTown,1920,1.0,1.0,Below Average,One story,Single-family,0,1,2,2228,6000,1,0.0,MetalSd,1950
262500,NWAmes,1968,1.0,1.0,Good,One story,Single-family,0,2,3,4232,20781,2,0.0,BrkFace,2003
283463,Timber,2006,1.0,1.0,Very Good,One story,Single-family,0,2,3,4220,15306,3,100.0,VinylSd,2007
215000,SawyerW,1998,0.0,0.0,Good,One story,Single-family,0,2,3,3490,16196,2,0.0,VinylSd,1998
122000,OldTown,1872,1.0,0.0,Very Good,Two story,Single-family,0,2,4,2837,5250,0,0.0,MetalSd,1987
200000,NAmes,1969,1.0,1.0,Average,Two story,Duplex,2,2,6,4850,11643,4,368.0,MetalSd,1969
171000,NAmes,1962,1.0,0.0,Above Average,Two story,Single-family,1,1,4,3064,9247,2,318.0,HdBoard,1962
134900,BrkSide,1937,1.0,1.0,Above Average,One and a half story,Single-family,0,1,2,2498,6000,2,0.0,MetalSd,2000
410000,NoRidge,1995,1.0,1.0,Very Good,One and a half story,Single-family,1,2,4,5937,14720,3,579.0,VinylSd,1996
235000,CollgCr,2000,1.0,1.0,Good,Two story,Single-family,1,2,3,3696,10316,3,0.0,VinylSd,2000
170000,NWAmes,1968,1.0,0.0,Good,Split Level,Single-family,0,3,4,2977,10192,2,143.0,MetalSd,1992
110000,NAmes,1966,1.0,1.0,Average,One story,Single-family,0,1,3,2020,9477,1,65.0,HdBoard,1966
149900,NAmes,1971,1.0,0.0,Average,One story,Single-family,1,1,3,2656,12537,2,0.0,VinylSd,2008
177500,Somerst,2000,1.0,1.0,Above Average,Two story,Townhouse,1,2,3,2769,2117,2,216.0,MetalSd,2000
315000,NridgHt,2004,1.0,0.0,Excellent,One story,Single-family,0,2,3,4730,16737,3,66.0,VinylSd,2005
189000,SWISU,1921,1.0,1.0,Average,Two story,Single-family,1,3,4,3834,9842,2,0.0,MetalSd,1998
260000,StoneBr,2005,1.0,1.0,Good,One story,Single-family,0,2,3,3490,16158,2,16.0,VinylSd,2005
104900,NAmes,1920,1.0,1.0,Below Average,One and a half story,Single-family,0,2,4,2821,12513,1,0.0,VinylSd,2007
156932,Gilbert,2006,1.0,0.0,Above Average,Two story,Single-family,1,2,3,2460,8499,2,0.0,VinylSd,2007
144152,Somerst,2005,1.0,0.0,Good,Two story,Townhouse,1,2,2,2200,3180,2,0.0,MetalSd,2005
216000,Somerst,2000,1.0,0.0,Good,Two story,Single-family,1,2,3,3151,7500,2,0.0,VinylSd,2000
193000,CollgCr,1999,1.0,1.0,Good,Two story,Single-family,1,2,3,3251,9179,2,158.0,VinylSd,1999
127000,MeadowV,1977,1.0,0.0,Average,Two story,Townhouse,0,2,4,2568,2665,1,0.0,CemntBd,1977
144000,CollgCr,2003,1.0,1.0,Above Average,One story,Townhouse,0,1,1,2116,4435,2,170.0,VinylSd,2004
232000,CollgCr,2003,1.0,0.0,Very Good,One story,Single-family,0,2,3,3827,10635,2,171.0,VinylSd,2003
105000,OldTown,1920,1.0,1.0,Below Average,One and a half story,Single-family,0,1,2,2552,5400,1,0.0,CBlock,1950
165500,NAmes,1955,1.0,1.0,Above Average,Split Level,Single-family,0,1,3,3030,9600,1,0.0,AsbShng,1996
274300,CollgCr,1998,1.0,1.0,Good,Two story,Single-family,1,2,3,3788,9750,2,0.0,VinylSd,1998
466500,NoRidge,2001,1.0,1.0,Very Excellent,One story,Single-family,1,2,2,6070,11400,3,705.0,VinylSd,2002
250000,Somerst,2005,1.0,1.0,Good,Two story,Single-family,1,2,3,3920,10625,3,0.0,CemntBd,2005
239000,Timber,2007,1.0,0.0,Very Good,One story,Single-family,0,2,3,3864,10991,3,80.0,VinylSd,2007
91000,SWISU,1930,1.0,0.0,Above Average,One story,Single-family,0,1,2,1718,6292,1,0.0,Wd Sdng,1950
117000,Edwards,1941,1.0,0.0,Average,One and a half story,Single-family,0,2,3,3248,10998,2,0.0,Wd Sdng,1960
83000,BrDale,1973,1.0,0.0,Above Average,Two story,Townhouse,1,1,2,1734,1953,1,408.0,HdBoard,1973
167500,Timber,2006,1.0,0.0,Average,Split Level,Single-family,1,2,3,2178,9735,2,0.0,VinylSd,2007
58500,Edwards,1914,1.0,1.0,Fair,One story,Single-family,0,1,2,1928,8212,1,0.0,Stucco,1950
237500,NAmes,1970,1.0,0.0,Above Average,One story,Single-family,1,2,4,3872,12925,2,0.0,BrkFace,1970
157000,OldTown,1920,1.0,0.0,Good,Two story,Single-family,1,1,4,2934,7200,2,0.0,Wd Sdng,1950
112000,Sawyer,1918,1.0,0.0,Average,One story,Single-family,0,2,3,2808,25339,2,0.0,Wd Sdng,2007
105000,Edwards,1939,1.0,0.0,Above Average,One and a half story,Single-family,0,1,2,2098,9060,1,0.0,WdShing,1950
125500,IDOTRR,1922,1.0,1.0,Below Average,One and a half story,Single-family,0,1,3,2190,5436,1,0.0,VinylSd,2007
250000,NWAmes,1978,1.0,1.0,Good,Two story,Single-family,1,3,5,4740,16692,2,184.0,Plywood,1978
136000,OldTown,1916,1.0,1.0,Above Average,One and a half story,Single-family,0,2,5,3456,8520,1,0.0,Stucco,1950
377500,Gilbert,2006,1.0,1.0,Excellent,One story,Single-family,0,2,3,4250,14892,3,160.0,VinylSd,2007
131000,BrkSide,1941,1.0,0.0,Above Average,One and a half story,Single-family,0,1,3,2393,6000,2,0.0,Wd Sdng,1950
235000,CollgCr,2000,1.0,0.0,Good,One story,Single-family,0,2,3,3591,9100,2,244.0,VinylSd,2000
124000,NAmes,1967,1.0,1.0,Average,One story,Duplex,0,2,4,3960,8944,3,0.0,Plywood,1967
